#F f1f2_BrennanCowan.dat
#C This file has been created using f1f2_BrennanCowan fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The scattering factor values in this file have been calculated 
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD  
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account 
#UD for the effects of neighboring atoms, which can be 
#UD critical near an absorption edge. 
#UD 
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://ftpa.aps.anl.gov/pub/cross-section_codes/sb-1.0.tar.Z 
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD 
#UD The data in this file contains 1024 energy points in a logarithmic
#UD scale in the energy interval 1-70 keV.
#UD and are available for elements with Z in from 3 to 92.
#UD 
#UD Column description: Energy[eV] f1 f2 
#UD (f1 and f2 are in electron units.)
#UD 
#S  3 Li
#UF1ADD   3.
#N 3
#L  Energy[eV]  f1  f2
  3772.2       0.55756E-02   0.19226E-02
  3787.9       0.55347E-02   0.19047E-02
  3803.6       0.54941E-02   0.18869E-02
  3819.4       0.54537E-02   0.18693E-02
  3835.3       0.54137E-02   0.18519E-02
  3851.3       0.53739E-02   0.18346E-02
  3867.3       0.53345E-02   0.18175E-02
  3883.3       0.52953E-02   0.18005E-02
  3899.5       0.52564E-02   0.17837E-02
  3915.7       0.52177E-02   0.17671E-02
  3932.0       0.51794E-02   0.17506E-02
  3948.3       0.51413E-02   0.17342E-02
  3964.7       0.51034E-02   0.17180E-02
  3981.2       0.50659E-02   0.17020E-02
  3997.8       0.50286E-02   0.16861E-02
  4014.4       0.49916E-02   0.16703E-02
  4031.1       0.49548E-02   0.16547E-02
  4047.9       0.49183E-02   0.16392E-02
  4064.7       0.48821E-02   0.16239E-02
  4081.6       0.48461E-02   0.16087E-02
  4098.5       0.48104E-02   0.15936E-02
  4115.6       0.47750E-02   0.15787E-02
  4132.7       0.47397E-02   0.15639E-02
  4149.9       0.47048E-02   0.15493E-02
  4167.1       0.46701E-02   0.15348E-02
  4184.5       0.46356E-02   0.15204E-02
  4201.9       0.46014E-02   0.15061E-02
  4219.3       0.45674E-02   0.14920E-02
  4236.9       0.45337E-02   0.14780E-02
  4254.5       0.45002E-02   0.14642E-02
  4272.2       0.44670E-02   0.14504E-02
  4289.9       0.44340E-02   0.14368E-02
  4307.8       0.44012E-02   0.14233E-02
  4325.7       0.43687E-02   0.14100E-02
  4343.7       0.43364E-02   0.13967E-02
  4361.7       0.43043E-02   0.13836E-02
  4379.9       0.42725E-02   0.13706E-02
  4398.1       0.42409E-02   0.13577E-02
  4416.4       0.42095E-02   0.13450E-02
  4434.7       0.41783E-02   0.13323E-02
  4453.1       0.41474E-02   0.13198E-02
  4471.7       0.41167E-02   0.13074E-02
  4490.3       0.40862E-02   0.12951E-02
  4508.9       0.40559E-02   0.12829E-02
  4527.7       0.40259E-02   0.12708E-02
  4546.5       0.39960E-02   0.12589E-02
  4565.4       0.39664E-02   0.12470E-02
  4584.4       0.39370E-02   0.12353E-02
  4603.4       0.39078E-02   0.12237E-02
  4622.6       0.38788E-02   0.12121E-02
