#F CrossSec_StormIsrael.dat
#C  This file has been created using CrossSec_StormIsrael.pro on Mon Sep 16 16:50:58 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#D Mon Sep 16 16:50:58 2002
#UIDL xcrosssec
#UT Cross Sections from Storm and Israel tables 
#UD Cross Sections from Storm and Israel tables 
#UD
#UD The cross section factors stored in this file come from the Storm 
#UD and Israel tables
#UD Reference:
#UD    E. Storm and H. I. Israel
#UD    Photon Cross Sections from 1 keV to 100 MeV for elements Z=1 to Z=100
#UD    Nuclear Data Tables A7, 565=681 (1970)
#UD
#UD The  data in this file has been downloaded from: 
#UD http://dental.senzoku.showa-u.ac.jp/dent/radiol/Prometheus/Storm&Israel_1970/S&I_cover.html
#UD 
#UD The data in this file are valid in the energy range 1.0 keV to 100 MeV
#UD for the elements Z = 1 - 100.
#UD
#UD Column description (in brackets, the corresponding label in the published tables):
#UD 1:PhotonEnergy[keV]                               (E(kEV))
#UD 2:Compton(incoherent)[barn/atom]                  (INCOH)
#UD 3:ComptonAbsorption(incoherent)[barn/atom]        (INCOH A)
#UD 4:Rayleigh(coherent)[barn/atom]                   (COH)
#UD 5:PairProduction(NuclearField)[barn/atom]         (PAIR N)
#UD 6:PairProduction(ElectronField)[barn/atom]        (PAIR E)
#UD 7:PairProduction(Absorption)[barn/atom]           (PAIR A)
#UD 8:PhotoElectric[barn/atom]                        (PHOTO)
#UD 9:PhotoElectricAbsorption[barn/atom]              (PHOTO A)
#UD 10:TotalCrossSection[barn/atom]                   (TOT)
#UD 11:TotalCrossSectionAbsorption[barn/atom]         (TOT H)
#UD 12:TotalCrossSectionEnergyAbsorption[barn/atom]   (TOT A)
#UD
#S        1 H 
#UO Z001_Hydrogen.html
#N 12
#L  PhotonEnergy[keV]  Compton(incoherent)[barn/atom]  ComptonAbsorption(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  PairProduction(NuclearField)[barn/atom]  PairProduction(ElectronField)[barn/atom]  PairProduction(Absorption)[barn/atom]  PhotoElectric[barn/atom]  PhotoElectricAbsorption[barn/atom]  TotalCrossSection[barn/atom]  TotalCrossSectionAbsorption[barn/atom]  TotalCrossSectionEnergyAbsorption[barn/atom]
 8.000E+03 1.200E-01 7.940E-02         0 7.180E-03 1.690E-03 7.890E-03         0         0 1.289E-01 8.897E-02 8.729E-02
 1.000E+04 1.020E-01 6.950E-02         0 8.590E-03 2.330E-03 9.980E-03         0         0 1.129E-01 8.080E-02 7.948E-02
 1.500E+04 7.570E-02 5.220E-02         0 1.110E-02 3.630E-03 1.370E-02         0         0 9.040E-02 6.850E-02 6.590E-02
 2.000E+04 6.080E-02 4.260E-02         0 1.320E-02 4.720E-03 1.670E-02         0         0 7.870E-02 6.210E-02 5.930E-02
 3.000E+04 4.420E-02 3.130E-02         0 1.590E-02 6.300E-03 2.060E-02         0         0 6.640E-02 5.530E-02 5.190E-02
 4.000E+04 3.520E-02 2.480E-02         0 1.780E-02 7.500E-03 2.350E-02         0         0 6.050E-02 5.200E-02 4.830E-02
 5.000E+04 2.940E-02 2.060E-02         0 1.930E-02 8.360E-03 2.570E-02         0         0 5.710E-02 5.030E-02 4.630E-02
 6.000E+04 2.530E-02 1.750E-02         0 2.050E-02 9.110E-03 2.750E-02         0         0 5.490E-02 4.920E-02 4.500E-02
 8.000E+04 1.990E-02 1.340E-02         0 2.240E-02 1.020E-02 3.020E-02         0         0 5.250E-02 4.830E-02 4.360E-02
 1.000E+05 1.660E-02 1.090E-02         0 2.390E-02 1.120E-02 3.220E-02         0         0 5.170E-02 4.820E-02 4.310E-02
#S        3 Li
#UO Z003_Lithium.html
#N 12
#L  PhotonEnergy[keV]  Compton(incoherent)[barn/atom]  ComptonAbsorption(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  PairProduction(NuclearField)[barn/atom]  PairProduction(ElectronField)[barn/atom]  PairProduction(Absorption)[barn/atom]  PhotoElectric[barn/atom]  PhotoElectricAbsorption[barn/atom]  TotalCrossSection[barn/atom]  TotalCrossSectionAbsorption[barn/atom]  TotalCrossSectionEnergyAbsorption[barn/atom]
 1.000E+00 3.640E-01 7.090E-04 4.730E+00         0         0         0 2.660E+03 2.660E+03 2.665E+03 2.660E+03 2.660E+03
 1.500E+00 5.320E-01 1.550E-03 3.950E+00         0         0         0 7.530E+02 7.530E+02 7.575E+02 7.530E+02 7.530E+02
 2.000E+00 6.450E-01 2.500E-03 3.370E+00         0         0         0 2.930E+02 2.930E+02 2.970E+02 2.930E+02 2.930E+02
 3.000E+00 8.100E-01 4.690E-03 2.670E+00         0         0         0 7.800E+01 7.800E+01 8.148E+01 7.801E+01 7.800E+01
 4.000E+00 9.530E-01 7.330E-03 2.230E+00         0         0         0 2.940E+01 2.940E+01 3.258E+01 2.942E+01 2.941E+01
 5.000E+00 1.080E+00 1.030E-02 1.890E+00         0         0         0 1.420E+01 1.420E+01 1.717E+01 1.422E+01 1.421E+01
 6.000E+00 1.200E+00 1.370E-02 1.600E+00         0         0         0 7.700E+00 7.700E+00 1.050E+01 7.722E+00 7.714E+00
 8.000E+00 1.390E+00 2.100E-02 1.160E+00         0         0         0 2.980E+00 2.980E+00 5.530E+00 3.009E+00 3.001E+00
 1.000E+01 1.510E+00 2.830E-02 8.630E-01         0         0         0 1.420E+00 1.420E+00 3.793E+00 1.456E+00 1.448E+00
